"","timestamp","source","destination","databytes"
"1137",16.615856,5,51,68
"1138",16.630497,63,125,48
"1139",16.642208,8,110,47
"1140",16.664656,8,123,41
"1141",16.666609,5,55,19
"1142",16.667584,8,159,34
"1143",16.667586,5,76,42
"1144",16.670512,8,130,35
"1145",16.676368,2,220,42
"1146",16.67832,75,5,37
"1147",16.687104,2,167,20
"1148",16.693936,76,5,42
"1149",16.694914,8,5,212
"1150",16.695889,61,5,69
"1151",16.696864,5,78,136
"1152",16.69784,87,5,41
"1153",16.718336,8,130,52
"1154",16.718337,2,37,212
"1155",16.723216,26,5,42
"1156",16.725168,8,120,52
"1157",16.736882,46,5,40
"1158",16.736883,8,26,43
"1159",16.747616,166,2,25
"1160",16.749569,2,166,30
"1161",16.75152,29,30,60
"1162",16.759328,5,62,44
"1163",16.764209,75,5,43
"1164",16.782752,8,26,42
"1165",16.812032,8,26,39
"1166",16.813984,55,5,52
"1167",16.832528,82,5,41
"1168",16.837408,78,5,41
"1169",16.838384,88,5,40
"1170",16.840336,234,8,64
"1171",16.840337,5,51,47
"1172",16.866689,8,26,38
"1173",16.870593,8,120,44
"1174",16.877425,166,2,22
"1175",16.894017,8,110,43
"1176",16.91256,87,5,45
"1177",16.914513,2,37,212
"1178",16.921346,11,5,56
"1179",16.921347,5,82,49
"1180",16.925248,8,110,190
"1181",16.926224,5,4,42
"1182",16.929152,75,5,218
"1183",16.930128,2,35,212
"1184",16.944771,26,5,245
"1185",16.95648,61,5,42
"1186",16.976976,220,2,48
"1187",16.984784,5,51,21
"1188",16.984786,8,26,48
"1189",17.027328,2,35,212
"1190",17.03221,2,236,29
"1191",17.034161,46,5,38
"1192",17.035138,2,220,103
"1193",17.0488,8,42,49
"1194",17.051728,5,53,35
"1195",17.062464,8,54,41
"1196",17.06344,2,37,212
"1197",17.064416,224,223,46
"1198",17.065392,224,223,46
"1199",17.081008,8,26,48
"1200",17.137618,2,237,56
"1201",17.138592,8,26,34
"1202",17.139568,2,166,77
"1203",17.142498,5,53,35
"1204",17.147377,223,224,31
"1205",17.155184,8,26,47
"1206",17.156161,232,22,102
"1207",17.176657,76,8,45
"1208",17.192272,63,125,50
"1209",17.196176,8,26,35
"1210",17.227408,8,26,39
"1211",17.23424,5,53,32
"1212",17.236192,211,63,38
"1213",17.23912,29,30,60
"1214",17.250832,2,35,212
"1215",17.252784,5,51,42
"1216",17.260593,8,42,239
"1217",17.271328,8,110,35
"1218",17.291824,2,37,212
"1219",17.301584,82,5,32
"1220",17.305489,5,82,38
"1221",17.306465,17,18,176
"1222",17.316225,224,223,43
"1223",17.318176,224,223,43
"1224",17.33672,5,53,17
"1225",17.342577,8,26,38
"1226",17.37088,8,26,43
"1227",17.38064,5,82,34
"1228",17.3904,8,26,39
"1229",17.414802,5,51,37
"1230",17.421633,167,2,48
"1231",17.436273,5,8,50
"1232",17.438225,8,26,139
"1233",17.438226,8,134,50
"1234",17.447008,5,82,43
"1235",17.45872,2,167,103
"1236",17.46848,11,5,56
"1237",17.480194,75,5,43
"1238",17.481168,2,37,212
"1239",17.482145,58,30,56
"1240",17.49288,29,30,60
"1241",17.515328,2,236,34
"1242",17.520208,88,5,40
"1243",17.528993,5,62,41
"1244",17.545586,8,120,43
"1245",17.547536,5,82,35
"1246",17.567056,43,2,53
"1247",17.569008,63,211,50
"1248",17.569984,8,122,39
"1249",17.588528,224,223,50
"1250",17.59048,224,223,50
"1251",17.61488,5,51,39
"1252",17.618784,2,37,212
"1253",17.637328,8,130,46
"1254",17.654897,76,5,173
"1255",17.661729,8,159,120
"1256",17.680273,5,51,187
"1257",17.686129,2,35,212
"1258",17.689056,131,8,52
"1259",17.709553,8,120,126
"1260",17.728096,134,8,26
"1261",17.729072,8,5,26
"1262",17.745666,8,26,36
"1263",17.762256,5,8,38
"1264",17.763232,8,134,38
"1265",17.764208,5,53,37
"1266",17.780802,4,5,42
"1267",17.783728,8,26,36
"1268",17.789584,2,37,212
"1269",17.79056,2,35,212
"1270",17.841312,8,26,34
"1271",17.844241,241,85,120
"1272",17.846192,5,11,42
"1273",17.849122,5,53,37
"1274",17.859856,85,105,120
"1275",17.865712,2,37,212
"1276",17.875473,5,51,52
"1277",17.882304,5,8,50
"1278",17.884256,8,134,50
"1279",17.887184,46,5,38
"1280",17.895968,125,63,164
"1281",17.905728,8,122,40
"1282",17.91256,18,17,38
"1283",17.918416,8,26,38
"1284",17.943792,8,26,57
"1285",17.943794,5,82,56
"1286",17.951601,2,35,212
"1287",17.95648,5,53,37
"1288",17.997473,29,30,60
"1289",18.013665,8,110,37
"1290",18.01464,8,26,32
"1291",18.022448,236,2,28
"1292",18.023427,8,122,176
"1293",18.025376,2,236,30
"1294",18.037089,2,37,212
"1295",18.05368,5,82,62
"1296",18.064416,5,53,36
"1297",18.075152,17,19,45
"1298",18.089793,5,51,60
"1299",18.09272,18,17,85
"1300",18.148352,5,53,38
"1301",18.166897,8,122,38
"1302",18.216672,2,37,212
"1303",18.228384,5,51,42
"1304",18.231312,5,53,39
"1305",18.23424,8,159,34
"1306",18.245952,29,30,60
"1307",18.250832,8,42,48
"1308",18.264497,8,159,40
"1309",18.293776,8,159,40
"1310",18.31232,8,159,35
"1311",18.319152,5,53,35
"1312",18.329888,8,159,42
"1313",18.333793,2,37,212
"1314",18.341601,2,35,212
"1315",18.354288,8,110,50
"1316",18.357216,5,62,27
"1317",18.36405,8,159,117
"1318",18.396257,8,130,36
"1319",18.408944,8,107,76
"1320",18.414801,5,53,39
"1321",18.479216,8,120,44
"1322",18.495809,5,53,36
"1323",18.49581,8,107,47
"1324",18.502641,2,37,212
"1325",18.50752,63,211,50
"1326",18.521184,5,82,38
"1327",18.523136,8,42,39
"1328",18.528016,8,116,37
"1329",18.537776,8,26,37
"1330",18.570961,8,26,187
"1331",18.576817,8,122,47
"1332",18.581696,5,53,38
"1333",18.589504,5,51,117
"1334",18.616832,5,82,34
"1335",18.621714,2,35,212
"1336",18.663681,5,53,41
"1337",18.671488,2,35,212
"1338",18.68808,134,8,50
"1339",18.696864,43,2,24
"1340",18.710528,2,37,212
"1341",18.746641,5,82,43
"1342",18.758352,5,53,39
"1343",18.769089,8,26,31
"1344",18.783728,5,51,39
"1345",18.804224,5,82,40
"1346",18.813984,8,26,39
"1347",18.821792,2,37,212
"1348",18.827648,17,34,45
"1349",18.86376,8,87,37
"1350",18.87352,8,26,42
"1351",18.914513,8,26,43
"1352",18.916465,5,82,38
"1353",18.921345,53,5,48
"1354",18.952577,8,26,44
"1355",18.962336,8,116,57
"1356",18.992592,2,236,53
"1357",19.016593,2,37,212
"1358",19.033184,8,26,38
"1359",19.03416,5,51,42
"1360",19.034161,5,82,42
"1361",19.050752,2,35,212
"1362",19.074176,211,63,186
"1363",19.08784,8,26,36
"1364",19.093696,5,82,38
"1365",19.093697,8,116,41
"1366",19.139568,5,146,37
"1367",19.15128,5,82,55
"1368",19.170802,8,122,37
"1369",19.172755,8,26,49
"1370",19.194226,2,37,212
"1371",19.194228,8,26,40
"1372",19.200081,133,8,38
"1373",19.231314,8,26,34
"1374",19.240097,5,82,35
"1375",19.242051,8,122,131
"1376",19.270353,2,165,24
"1377",19.28792,8,110,42
"1378",19.305489,8,26,35
"1379",19.32696,2,37,212
"1380",19.330865,2,35,212
"1381",19.330866,5,51,27
"1382",19.333792,8,130,39
"1383",19.348432,8,26,39
"1384",19.355265,5,51,39
"1385",19.362097,8,120,41
"1386",19.380642,2,35,212
"1387",19.386496,8,26,38
"1388",19.420659,5,82,38
"1389",19.433344,5,82,53
"1390",19.44408,5,82,42
"1391",19.47336,8,26,47
"1392",19.490929,5,82,38
"1393",19.502642,5,51,224
"1394",19.508497,2,37,212
"1395",19.523136,2,236,24
"1396",19.539729,195,63,92
"1397",19.544608,76,8,34
"1398",19.545585,8,26,47
"1399",19.561202,8,107,41
"1400",19.574864,5,82,39
"1401",19.590481,78,5,33
"1402",19.604145,8,26,58
"1403",19.62464,8,124,34
"1404",19.651968,5,51,42
"1405",19.652944,2,37,212
"1406",19.65392,2,35,212
"1407",19.657825,195,63,23
"1408",19.667586,63,195,27
"1409",19.669536,82,5,44
"1410",19.708576,8,107,180
"1411",19.719312,8,122,46
"1412",19.743712,8,54,36
"1413",19.75445,5,146,133
"1414",19.759328,5,82,36
"1415",19.759329,5,8,45
"1416",19.768113,195,63,69
"1417",19.772992,63,195,47
"1418",19.780801,8,116,42
"1419",19.798371,8,110,31
"1420",19.806177,5,82,44
"1421",19.817889,2,37,212
"1422",19.837408,8,26,74
"1423",19.852049,8,130,34
"1424",19.865713,29,30,60
"1425",19.866689,8,130,120
"1426",19.872544,5,51,38
"1427",19.878401,8,110,63
"1428",19.880353,249,5,57
"1429",19.890112,5,249,38
"1430",19.92232,8,26,49
"1431",19.946721,5,82,52
"1432",19.957458,63,245,97
"1433",19.981856,2,37,212
"1434",19.98576,8,26,49
"1435",19.99064,2,35,212
"1436",20,195,63,54
"1437",20.028305,63,195,28
"1438",20.060512,8,26,47
"1439",20.071248,29,30,60
"1440",20.081008,17,92,97
"1441",20.088818,57,5,31
"1442",20.093697,131,8,34
"1443",20.100528,245,63,21
"1444",20.108336,2,35,212
"1445",20.123952,195,63,40
"1446",20.129808,5,51,55
"1447",20.129809,8,42,42
"1448",20.153232,2,37,212
"1449",20.162017,5,82,38
"1450",20.162994,92,17,21
"1451",20.175681,17,92,47
"1452",20.183489,8,26,38
"1453",20.192272,197,80,105
"1454",20.1952,80,197,27
"1455",20.208864,5,82,37
"1456",20.211792,8,107,34
"1457",20.219602,8,54,44
"1458",20.220576,8,159,43
"1459",20.227409,5,51,47
"1460",20.241072,8,107,40
"1461",20.241073,8,159,62
"1462",20.245953,8,26,37
"1463",20.246929,5,82,42
"1464",20.252786,92,17,45
"1465",20.284016,8,26,39
"1466",20.289873,8,159,34
"1467",20.298657,5,249,67
"1468",20.312322,5,82,30
"1469",20.315248,63,245,47
"1470",20.325984,2,35,212
"1471",20.331842,8,26,48
"1472",20.338672,130,8,48
"1473",20.350384,8,122,51
"1474",20.350385,2,37,212
"1475",20.357216,197,80,81
"1476",20.40016,80,197,38
"1477",20.407968,8,53,19
"1478",20.414801,5,82,36
"1479",20.425537,5,82,53
"1480",20.430416,61,8,38
"1481",20.431392,5,8,45
"1482",20.431393,8,26,39
"1483",20.432369,8,134,45
"1484",20.437248,8,83,42
"1485",20.441152,9,2,64
"1486",20.447984,5,249,34
"1487",20.450912,131,8,32
"1488",20.452866,245,63,41
"1489",20.455792,2,9,32
"1490",20.459697,8,42,165
"1491",20.464576,83,8,35
"1492",20.472384,77,8,43
"1493",20.484097,5,8,47
"1494",20.487024,8,26,41
"1495",20.489952,53,8,38
"1496",20.49288,2,37,212
"1497",20.50264,29,30,60
"1498",20.502641,5,82,39
"1499",20.53192,131,8,50
"1500",20.532896,5,51,37
"1501",20.544608,133,8,31
"1502",20.54656,107,8,42
"1503",20.553393,61,8,38
"1504",20.587554,8,116,48
"1505",20.600242,63,125,45
"1506",20.612929,8,7,37
"1507",20.616833,131,8,42
"1508",20.623664,75,5,36
"1509",20.641234,83,8,50
"1510",20.672464,8,122,40
"1511",20.682226,5,55,19
"1512",20.684176,47,251,36
"1513",20.688081,8,130,34
"1514",20.69101,8,159,51
"1515",20.693937,61,5,37
"1516",20.699792,2,35,212
"1517",20.703696,2,37,212
"1518",20.703697,195,63,40
"1519",20.7076,8,120,43
"1520",20.719314,8,130,254
"1521",20.720289,131,8,36
"1522",20.747616,17,92,52
"1523",20.799344,8,116,42
"1524",20.801297,195,63,50
"1525",20.812033,2,35,212
"1526",20.81789,8,122,86
"1527",20.820816,8,110,48
"1528",20.820818,133,8,37
"1529",20.823745,92,17,38
"1530",20.84424,76,5,42
"1531",20.850096,5,62,49
"1532",20.853024,5,51,52
"1533",20.855952,55,5,35
"1534",20.858881,46,5,187
"1535",20.867665,107,8,42
"1536",20.869616,17,92,50
"1537",20.877425,5,249,43
"1538",20.879376,2,37,212
"1539",20.894992,63,211,45
"1540",20.900848,8,123,56
"1541",20.906706,84,5,42
"1542",20.909632,17,194,45
"1543",20.917441,75,5,41
"1544",20.928176,61,5,41
"1545",20.94672,26,5,35
"1546",20.95648,59,30,56
"1547",20.99552,8,5,35
"1548",21.002929,5,249,199
"1549",21.01269,82,5,40
"1550",21.023424,2,37,212
"1551",21.025377,5,51,31
"1552",21.037089,42,8,35
"1553",21.047827,8,7,37
"1554",21.0488,78,5,44
"1555",21.051729,5,78,35
"1556",21.090769,11,5,36
"1557",21.091746,76,5,75
"1558",21.091747,2,35,212
"1559",21.097602,8,26,40
"1560",21.163968,256,8,62
"1561",21.182512,29,30,60
"1562",21.184464,5,249,35
"1563",21.201057,5,249,176
"1564",21.204963,8,256,41
"1565",21.207889,8,107,46
"1566",21.21472,5,51,47
"1567",21.22448,8,130,40
"1568",21.226432,8,256,39
"1569",21.228386,8,54,42
"1570",21.231312,17,92,50
"1571",21.236192,2,37,212
"1572",21.265472,8,256,43
"1573",21.274257,57,5,40
"1574",21.275233,8,122,41
"1575",21.278161,259,5,68
"1576",21.312321,8,116,80
"1577",21.313296,8,256,76
"1578",21.317201,92,17,25
"1579",21.33672,8,256,30
"1580",21.337696,5,259,43
"1581",21.338672,5,249,56
"1582",21.339649,8,159,93
"1583",21.350384,8,110,36
"1584",21.360145,2,236,100
"1585",21.372832,2,37,212
"1586",21.376736,8,256,34
"1587",21.38845,5,259,202
"1588",21.396257,8,110,105
"1589",21.410896,8,256,42
"1590",21.415776,5,51,36
"1591",21.424561,5,249,108
"1592",21.465552,2,35,212
"1593",21.474336,8,256,38
"1594",21.475312,8,26,47
"1595",21.488,8,256,38
"1596",21.506544,8,116,38
"1597",21.521184,5,51,69
"1598",21.52704,131,8,42
"1599",21.571936,8,256,60
"1600",21.573888,5,51,38
"1601",21.57584,8,26,38
"1602",21.576816,5,146,35
"1603",21.583648,2,37,212
"1604",21.601216,2,35,212
"1605",21.609024,78,5,39
"1606",21.611952,63,238,45
"1607",21.617808,8,256,34
"1608",21.621712,5,259,35
"1609",21.633426,5,259,56
"1610",21.64221,8,122,234
"1611",21.659778,61,8,42
"1612",21.664657,8,26,30
"1613",21.688081,8,42,36
"1614",21.708576,47,251,224
"1615",21.709553,8,159,39
"1616",21.71736,8,7,153
"1617",21.723217,8,116,56
"1618",21.727121,5,259,108
"1619",21.730048,8,159,42
"1620",21.735905,8,107,120
"1621",21.750545,8,256,40
"1622",21.772993,8,256,40
"1623",21.777872,2,37,212
"1624",21.780801,130,8,49
"1625",21.787632,8,123,42
"1626",21.790561,8,256,35
"1627",21.799344,5,4,112
"1628",21.804224,8,256,42
"1629",21.820816,80,197,38
"1630",21.835456,8,159,39
"1631",21.847168,8,256,43
"1632",21.851072,2,35,212
"1633",21.854,8,159,93
"1634",21.859856,5,259,62
"1635",21.904753,8,256,34
"1636",21.916464,5,259,38
"1637",21.923297,8,256,35
"1638",21.930128,5,82,39
"1639",21.934032,5,259,34
"1640",21.939888,8,256,46
"1641",21.942818,8,116,43
"1642",21.94672,29,30,60
"1643",21.947696,5,82,42
"1644",21.973072,8,122,34
"1645",21.979904,75,5,41
"1646",21.981857,8,54,46
"1647",21.98576,107,8,36
"1648",21.996496,133,8,35
"1649",22.010736,5,82,42
"1650",22.056608,195,63,47
"1651",22.062464,5,82,38
"1652",22.089792,8,256,62
"1653",22.103458,5,51,174
"1654",22.104432,5,82,45
"1655",22.11517,5,249,62
"1656",22.150305,5,82,54
"1657",22.164944,5,259,43
"1658",22.173729,8,42,144
"1659",22.175681,5,146,176
"1660",22.176656,8,256,33
"1661",22.199104,5,82,37
"1662",22.21472,8,130,40
"1663",22.218624,5,55,19
"1664",22.223505,75,5,42
"1665",22.236192,2,35,212
"1666",22.253762,61,5,34
"1667",22.264496,8,130,35
"1668",22.267425,5,259,40
"1669",22.281088,2,37,212
"1670",22.286944,26,5,35
"1671",22.308416,8,116,46
"1672",22.323056,55,5,41
"1673",22.329889,2,35,212
"1674",22.342576,5,51,49
"1675",22.357216,8,5,42
"1676",22.367952,8,53,19
"1677",22.36893,87,5,37
"1678",22.374784,8,110,43
"1679",22.397233,57,5,40
"1680",22.399184,61,8,42
"1681",22.427488,8,110,107
"1682",22.427489,8,54,47
"1683",22.443105,53,8,38
"1684",22.443106,5,249,38
"1685",22.456769,131,8,37
"1686",22.462624,8,159,48
"1687",22.470432,251,47,34
"1688",22.471408,17,258,97
"1689",22.485072,8,159,34
"1690",22.494834,5,259,116
"1691",22.523136,5,4,42
"1692",22.525089,84,5,42
"1693",22.533874,5,249,112
"1694",22.5368,82,5,42
"1695",22.542657,8,120,51
"1696",22.563153,63,245,48
"1697",22.583648,267,47,46
"1698",22.595361,268,8,26
"1699",22.607073,8,124,26
"1700",22.635376,42,8,143
"1701",22.644161,2,35,212
"1702",22.657824,88,5,37
"1703",22.677344,29,30,60
"1704",22.6832,2,25,24
"1705",22.689056,5,11,40
"1706",22.698819,245,63,35
"1707",22.729072,2,37,212
"1708",22.729073,2,37,212
"1709",22.73688,5,249,34
"1710",22.749568,2,37,212
"1711",22.752496,8,110,46
"1712",22.768113,76,8,42
"1713",22.770066,61,8,41
"1714",22.797392,265,24,222
"1715",22.798368,258,17,25
"1716",22.806179,8,110,132
"1717",22.81008,17,258,51
"1718",22.851072,65,45,100
"1719",22.854001,45,47,99
"1720",22.857904,47,66,99
"1721",22.859857,8,256,51
"1722",22.860832,267,47,72
"1723",22.86376,47,251,72
"1724",22.868641,8,159,35
"1725",22.8784,2,15,85
"1726",22.881328,170,63,44
"1727",22.901824,2,35,212
"1728",22.911585,8,256,39
"1729",22.93208,8,256,43
"1730",22.939888,8,130,42
"1731",22.947697,195,63,40
"1732",22.952576,86,85,85
"1733",22.962339,8,130,117
"1734",22.965264,8,256,42
"1735",22.978928,61,5,47
"1736",22.991617,76,5,32
"1737",23,8,159,39
"1738",23.001952,8,256,39
"1739",23.001953,87,5,36
"1740",23.005856,5,249,43
"1741",23.00976,2,35,212
"1742",23.040017,8,256,38
"1743",23.048801,4,5,39
"1744",23.049776,75,5,126
"1745",23.072226,8,112,49
"1746",23.083936,11,5,56
"1747",23.083937,8,256,48
"1748",23.114194,46,5,40
"1749",23.117122,5,75,40
"1750",23.127857,75,5,34
"1751",23.13176,8,256,48
"1752",23.142496,65,45,62
"1753",23.144448,45,47,61
"1754",23.146401,76,8,56
"1755",23.148353,47,66,61
"1756",23.153233,8,76,51
"1757",23.157138,86,85,85
"1758",23.157139,2,37,212
"1759",23.159089,2,37,212
"1760",23.15909,8,256,34
"1761",23.173728,57,5,46
"1762",23.174705,2,15,76
"1763",23.191296,82,5,53
"1764",23.205936,8,130,43
"1765",23.2196,8,76,39
"1766",23.23424,8,5,36
"1767",23.256689,8,256,47
"1768",23.257664,8,124,44
"1769",23.272304,8,76,39
"1770",23.274258,8,256,35
"1771",23.277185,258,17,46
"1772",23.29573,8,256,39
"1773",23.296704,8,76,43
"1774",23.301588,8,116,39
"1775",23.305488,5,62,37
"1776",23.311345,2,15,70
"1777",23.31525,8,256,55
"1778",23.319152,8,76,49
"1779",23.323059,232,22,101
"1780",23.334769,8,130,226
"1781",23.339648,2,35,212
"1782",23.35429,85,94,85
"1783",23.360146,8,107,40
"1784",23.383568,8,120,33
"1785",23.394304,5,259,38
"1786",23.406016,5,51,98
"1787",23.40992,8,256,38
"1788",23.425536,2,37,212
"1789",23.426513,5,82,39
"1790",23.428464,251,47,32
"1791",23.432369,47,267,30
"1792",23.43432,47,267,30
"1793",23.445056,42,8,47
"1794",23.449936,2,15,65
"1795",23.451889,5,82,40
"1796",23.453841,5,259,42
"1797",23.472384,85,94,24
"1798",23.481169,63,238,97
"1799",23.48312,8,256,43
"1800",23.495809,5,259,141
"1801",23.506544,8,110,37
"1802",23.511424,8,256,39
"1803",23.527041,5,82,36
"1804",23.549488,76,5,55
"1805",23.556321,8,42,34
"1806",23.568033,87,5,34
"1807",23.569985,5,82,38
"1808",23.59048,2,15,146
"1809",23.592432,2,37,212
"1810",23.606096,61,5,37
"1811",23.610976,5,249,40
"1812",23.621712,2,35,212
"1813",23.6588,5,82,42
"1814",23.672464,259,5,43
"1815",23.674417,5,249,116
"1816",23.685154,8,116,202
"1817",23.687104,5,259,38
"1818",23.705648,5,82,31
"1819",23.705649,113,5,60
"1820",23.716387,5,113,62
"1821",23.728096,2,15,134
"1822",23.733953,8,130,62
"1823",23.735904,2,35,212
"1824",23.749569,8,130,34
"1825",23.759329,2,37,212
"1826",23.764208,85,94,24
"1827",23.788609,2,25,24
"1828",23.850096,5,82,43
"1829",23.886209,238,63,27
"1830",23.906705,2,15,55
"1831",23.91256,8,130,51
"1832",23.925249,2,15,122
"1833",23.949648,46,5,40
"1834",23.967216,11,5,56
"1835",23.976976,5,249,38
"1836",23.977954,5,55,19
"1837",23.978928,8,130,93
"1838",23.978929,75,5,33
"1839",23.989666,5,82,50
"1840",24.000977,5,62,38
"1841",24.003905,5,51,39
"1842",24.040992,5,82,34
"1843",24.0488,197,80,45
"1844",24.050753,55,5,39
"1845",24.05173,80,197,32
"1846",24.067344,63,245,47
"1847",24.083939,2,15,50
"1848",24.087841,8,87,38
"1849",24.087842,5,259,55
"1850",24.087843,46,5,34
"1851",24.141522,5,259,35
"1852",24.152257,83,8,41
"1853",24.152258,8,76,49
"1854",24.153234,5,259,38
"1855",24.157137,26,5,40
"1856",24.161041,2,35,212
"1857",24.172753,8,42,43
"1858",24.173728,61,5,42
"1859",24.174704,8,76,39
"1860",24.174705,87,5,35
"1861",24.184464,8,7,41
"1862",24.224481,8,256,36
"1863",24.227409,26,5,241
"1864",24.22936,4,5,39
"1865",24.240097,75,5,144
"1866",24.24888,82,5,41
"1867",24.259617,8,110,35
"1868",24.269376,61,5,38
"1869",24.276208,63,245,50
"1870",24.284018,63,238,53
"1871",24.291828,11,5,30
"1872",24.293776,8,130,39
"1873",24.305488,8,256,36
"1874",24.310368,8,110,167
"1875",24.310369,5,249,42
"1876",24.32208,8,256,34
"1877",24.362098,5,249,141
"1878",24.386496,8,120,48
"1879",24.388449,8,256,38
"1880",24.394306,17,258,53
"1881",24.401138,8,256,57
"1882",24.407969,8,61,40
"1883",24.413825,8,256,32
"1884",24.415777,8,107,153
"1885",24.425536,5,51,46
"1886",24.426514,8,256,37
"1887",24.430418,2,35,212
"1888",24.440176,8,256,31
"1889",24.474338,63,137,97
"1890",24.475313,107,8,36
"1891",24.477265,8,256,39
"1892",24.491904,8,256,42
"1893",24.50264,8,256,43
"1894",24.519233,8,256,44
"1895",24.528993,259,5,44
"1896",24.531921,5,259,53
"1897",24.534848,8,256,38
"1898",24.542656,5,113,48
"1899",24.547536,2,35,212
"1900",24.549488,238,63,39
"1901",24.550464,8,256,36
"1902",24.5612,5,82,36
"1903",24.574864,5,82,41
"1904",24.583648,137,63,23
"1905",24.596336,8,256,49
"1906",24.604144,5,249,38
"1907",24.627568,5,82,40
"1908",24.66173,8,256,40
"1909",24.673442,8,110,42
"1910",24.676368,8,256,34
"1911",24.678321,8,159,55
"1912",24.682225,5,82,47
"1913",24.697842,197,80,44
"1914",24.698818,5,62,42
"1915",24.69882,8,83,87
"1916",24.713456,8,110,153
"1917",24.71736,8,256,35
"1918",24.731024,8,159,193
"1919",24.734928,5,11,34
"1920",24.769088,17,149,97
"1921",24.77397,8,107,38
"1922",24.78568,5,259,42
"1923",24.79349,8,42,60
"1924",24.79544,5,259,38
"1925",24.798369,2,37,212
"1926",24.8052,5,51,102
"1927",24.816914,159,8,49
"1928",24.823744,8,256,39
"1929",24.8296,5,259,63
"1930",24.854,82,5,66
"1931",24.855953,8,159,43
"1932",24.858881,8,130,42
"1933",24.861808,5,82,38
"1934",24.870592,2,35,212
"1935",24.871568,5,51,33
"1936",24.875472,5,82,41
"1937",24.875474,8,159,127
"1938",24.886208,8,130,39
"1939",24.897921,61,5,38
"1940",24.901824,8,130,93
"1941",24.90768,17,149,57
"1942",24.913538,5,82,37
"1943",24.916465,8,110,42
"1944",24.937938,8,110,90
"1945",24.951601,84,5,36
"1946",24.953552,5,82,52
"1947",24.959408,29,30,60
"1948",24.963315,258,17,43
"1949",24.982832,76,5,96
"1950",24.983808,17,258,55
"1951",24.99064,149,17,39
"1952",25.01952,197,80,50
"1953",25.052704,5,82,54
"1954",25.062464,8,124,55
"1955",25.094673,2,35,212
"1956",25.096624,63,137,49
"1957",25.097601,5,51,60
"1958",25.099552,5,113,38
"1959",25.126881,63,245,45
"1960",25.172753,8,130,48
"1961",25.173728,8,7,38
"1962",25.182513,8,120,44
"1963",25.197152,5,113,34
"1964",25.199104,5,249,55
"1965",25.201057,78,5,40
"1966",25.20496,2,35,212
"1967",25.231312,137,63,40
"1968",25.23912,5,113,43
"1969",25.248881,17,149,46
"1970",25.269378,5,113,40
"1971",25.272304,8,110,47
"1972",25.279137,5,259,29
"1973",25.309392,2,37,212
"1974",25.310368,2,37,212
"1975",25.310369,8,256,38
"1976",25.321104,8,256,47
"1977",25.33672,8,256,47
"1978",25.342576,2,37,212
"1979",25.348432,5,113,42
"1980",25.349408,8,256,74
"1981",25.394304,5,82,31
"1982",25.417729,8,107,41
"1983",25.422608,5,51,34
"1984",25.423586,8,256,49
"1985",25.441154,8,256,49
"1986",25.446033,8,124,38
"1987",25.479216,5,82,52
"1988",25.481168,149,17,42
"1989",25.495808,8,130,34
"1990",25.514353,8,256,47
"1991",25.52704,8,122,32
"1992",25.528992,2,35,212
"1993",25.544608,8,87,34
"1994",25.54949,17,149,54
"1995",25.553392,8,256,38
"1996",25.556321,5,82,38
"1997",25.566081,8,256,37
"1998",25.569986,5,82,42
"1999",25.582672,8,256,39
"2000",25.585601,5,82,35
"2001",25.593409,5,51,53
"2002",25.632448,8,256,48
"2003",25.649042,5,146,35
"2004",25.661728,8,256,39
"2005",25.667584,5,82,39
"2006",25.673441,8,256,41
"2007",25.681248,5,82,40
"2008",25.685152,8,256,40
"2009",25.685153,5,113,38
"2010",25.695888,8,256,47
"2011",25.699792,29,30,60
"2012",25.704672,267,47,33
"2013",25.707601,47,251,33
"2014",25.71248,8,256,38
"2015",25.712481,5,259,39
"2016",25.720288,5,113,42
"2017",25.739809,5,11,63
"2018",25.743713,8,256,30
"2019",25.760304,5,259,19
"2020",25.76128,8,256,36
"2021",25.768112,2,37,212
"2022",25.769088,2,37,212
"2023",25.770064,5,113,38
"2024",25.772992,8,256,38
"2025",25.78568,8,256,33
"2026",25.807153,5,113,55
"2027",25.808128,8,122,207
"2028",25.822768,5,113,35
"2029",25.82472,5,51,36
"2030",25.830576,8,110,65
"2031",25.83448,8,42,63
"2032",25.843268,159,8,42
"2033",25.846194,8,159,36
"2034",25.858882,8,110,156
"2035",25.86864,8,159,70
"2036",25.874496,8,256,41
"2037",25.910609,8,256,56
"2038",25.918416,2,35,212
"2039",25.93696,8,256,39
"2040",25.951603,8,256,44
"2041",25.965264,8,256,32
"2042",25.967217,11,5,30
"2043",25.977952,8,256,42
"2044",25.994544,8,256,33
"2045",26.006833,5,259,36
"2046",26.010736,17,274,97
"2047",26.013665,17,149,50
"2048",26.017568,8,116,40
"2049",26.021472,2,35,212
"2050",26.050753,5,249,35
"2051",26.068321,5,249,85
"2052",26.075152,82,5,41
"2053",26.084912,107,8,42
"2054",26.096626,2,166,24
"2055",26.11712,8,256,47
"2056",26.122,2,37,212
"2057",26.13469,8,256,39
"2058",26.149329,8,256,32
"2059",26.157136,8,116,253
"2060",26.157138,2,35,212
"2061",26.18056,8,122,56
"2062",26.191296,8,256,34
"2063",26.205936,65,45,100
"2064",26.208865,45,47,99
"2065",26.210816,5,82,37
"2066",26.213744,8,122,152
"2067",26.214721,47,66,99
"2068",26.218626,5,113,38
